nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
22822243,"2021년 4월 서울시본청 지역발전본부 동북권사업과 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22822243,서울시본청,지역발전본부,동북권사업과,,,2021,4,,,,동북권사업과,"2021-04-05 12:20","오복정 (중구 세종대로11길 30)","창동상계 동서간 연결교량 건설사업 시설공사 관련 간담회비 지급","오대중팀장외 3인",제로페이,65000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-06 00:00",㈜태승물산,"부서직원 생일축하를 위한 상품권 구입비용 지급 지급","가족담당관 직원",카드,145400,정원
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-06 00:00",㈜태승물산,"부서직원 생일축하를 위한 상품권 구입비용 지급","가족담당관 직원",카드,145400,부서
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-29 12:27","산채향(중구 청계천로 8)","자치구 가족센터건립 지원사업 검토관련 간담회","가족담당관 외3명",제로페이,86000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-27 12:26","제주흑돈(중구 청계천로 8)","아동학대예방교육 지원사업 검토관련 간담회","가족담당관 외3명",제로페이,48000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-26 12:09","무교동낙지(중구 덕수궁로 7)","서울시의회 보건복지상임위원회 대비 간담회","가족정책팀장 외2명",제로페이,36000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-26 12:09","창고43(중구 무교로 21)","서울시의회 보건복지상임위원회 대비 간담회","가족담당관 외2명",제로페이,40000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-27 14:42","동원참치(중구 세종대로 22길)","출생축하용품 지원사업 검토관련 간담회","가족담당관 외3명",제로페이,64000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-28 12:31","신가원설렁탕(중구 을지로1길 10)","아동친화도시추진 자치구 특화사업 지원사업 검토관련 간담회","가족담당관 외3명",제로페이,52000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-22 12:42","한화프레스센터(중구 세종대로 124)","학대전담공무원 지원사업 검토관련 간담회","가족담당관 외3명",제로페이,70400,부서
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-23 12:29","곰국시집(중구 무교로 24)","아동복지시설운영지원사업 검토관련 간담회","가족담당관 외3명",제로페이,72000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-20 12:07","동원참치(중구 세종대로 22길)","아동수당 지원사업 검토관련 간담회","가족담당관 외1명",제로페이,32000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-21 12:36","창고43(중구 무교로 21)","가정위탁아동 지원사업 검토관련 간담회","가족담당관 외 2명",제로페이,30000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-13 19:10","원할머니보쌈(중구 남대문로 9길 51)","서울시의회 보건복지위원회 대비 검토관련 간담회","가족정책팀장 외 3명",제로페이,43200,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-13 12:50","동원참치(중구 세종대로 22길)","서울가족학교 지원사업 검토관련 간담회","가족담당관 외 2명",제로페이,48000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-14 12:25","곰국시집(중구 무교로 24)","공공형실내놀이터 지원사업 검토관련 간담회","가족담당관 외 3명",제로페이,72000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-12 12:12","무교소호정(중구 무교로17-25)","한부모가족복지시설 지원사업 검토관련 간담회","가족담당관 외 3명",제로페이,65000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-09 13:26","서울시청 구내식당(중구 세종대로 110)","서울시 1인가구 정책 지원사업 검토관련 간담회","가족담당관 외 5명",제로페이,177000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-08 12:15","열빈(중구 세종대로 21길22)","아동보호전문기관 지원사업 검토관련 간담회","가족담당관 외 2명",제로페이,27000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-07 12:20","동해일식(중구 무교로 16)","아동급식 지원사업 검토관련 간담회","가족담당관 외 3명",제로페이,71000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-05 21:23","한우마당(중구 북창동 93-84)","아동복지정책 지원사업 검토관련 간담회","가족담당관 외 3명",제로페이,106000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-05 12:13","장군보쌈(중구 무교로 16)","한부모가족 자녀양육비 지원사업 검토관련 간담회","가족담당관 외 2명",제로페이,25000,시책
22823240,"2021년 4월 서울시본청 여성가족정책실 가족담당관 업무추진비 - 정원가산 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823240,서울시본청,여성가족정책실,가족담당관,,,2021,4,,,,"여성가족정책실 가족담당관","2021-04-01 12:18","영덕회식당(중구 무교로32)","사회복지법인 지원사업 검토관련 간담회","가족정책팀장 외 3명",제로페이,48000,시책
22945372,"2021년 4월 사업소 아동복지센터 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22945372,사업소,아동복지센터,,,,2021,4,,,,아동복지센터,"2021-04-13 12:25","강남구 광평로 240 효미역","팀장현안업무 간담회","소장 외 3인",카드,47000,부서
22945372,"2021년 4월 사업소 아동복지센터 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22945372,사업소,아동복지센터,,,,2021,4,,,,아동복지센터,"2021-04-01 13:08","강남구 광평로 220-12  애란궁","즉각분리제 도입에 따른 현안사항 논의","소장 외 3인",카드,72000,부서
22741545,"2021년 4월 사업소 서울역사박물관 학예연구부 유물관리과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22741545,사업소,서울역사박물관,학예연구부,유물관리과,,2021,4,,,,"서울역사박물관 유물관리과","2021-04-20 14:49","광화문홈플러스(종로구 새문안로 91)","부서운영에 필요한 물품구입(차종류 등)","유물관리과장 홍승주 등 10명",카드,175000,부서
22800640,"2021년 4월 사업소 서울종합방재센터 민방위경보통제소 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22800640,사업소,서울종합방재센터,민방위경보통제소,,,2021,4,,,,민방위경보통제소,"2021-04-20 10:17","농협하나로마트 용산점 (용산구 청파로 122)","내방객접대 및 부서운영 물품구입","전 직 원",제로페이,93240,부서
22800640,"2021년 4월 사업소 서울종합방재센터 민방위경보통제소 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22800640,사업소,서울종합방재센터,민방위경보통제소,,,2021,4,,,,민방위경보통제소,"2021-04-05 10:26","농협하나로마트 용산점 (용산구 청파로 122)","내방객접대 및 부서운영 물품구입","전 직 원",제로페이,102240,부서
22800640,"2021년 4월 사업소 서울종합방재센터 민방위경보통제소 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22800640,사업소,서울종합방재센터,민방위경보통제소,,,2021,4,,,,민방위경보통제소,"2021-04-01 20:43","남산오리진흙구이 (중구필동로 92)","노후경보사이렌 교체관련 현장실사 실무협의 간담회","소장 외 3명",제로페이,113000,시책
22812368,"2021년 4월 사업소 서울도서관 정보서비스과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22812368,사업소,서울도서관,정보서비스과,,,2021,4,,,,"서울도서관 정보서비스과","2021-04-15 15:35",서울시청본관매점,"부서운영을 위한 다과 구입비 지급","정보서비스과장 외 27명",제로페이,200000,부서
22812368,"2021년 4월 사업소 서울도서관 정보서비스과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22812368,사업소,서울도서관,정보서비스과,,,2021,4,,,,"서울도서관 정보서비스과","2021-04-01 12:51","창고43(무교점.중구 무교로 21 더익스체인지서울빌딩2층)","서울도서관 디지털사회혁신센터 운영 관련 간담회비 지급","서울도서관장 외 3명",카드,51000,부서
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-26 12:12","청진옥 (종로구 종로3길 32)","별내선 1공구 건설공사 관련 간담회","부장외 2인",제로페이,34000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-23 12:12","호면정 (종로구 청계천로 35)","하남선 건설공사 간담회","부장외 2인",제로페이,70000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-21 12:10","창고42 (중구 무교로 21)","진접선 2공구 건설공사 간담회","부장외 1인",제로페이,30000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-20 12:16","권명옥 가마솥 나주곰탕 (중구 다동길 24)","궤도공사 관련 간담회","부장외 2인",제로페이,60000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-15 12:23","배수사 (중구 남대문로 9길 12)","진접선 1공구 건설공사 간담회","부장외 3인",제로페이,120000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-12 13:19","서울시청 연금매점 (중구 덕수궁길 15)","부서운영 물품구매","토목부 직원",제로페이,250000,부서
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-12 12:10","부민옥 (중구 다동길 24-12)","별내선 2공구 건설공사 간담회","부장외 2인",카드,57000,시책
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-09 12:45","코코호도 (종로구 종로19)","하남선 1공구 현안업무추진 직원 격려","토목부 직원",제로페이,50000,부서
22823439,"2021년 4월 사업소 도시기반시설본부 도시철도국 도시철도토목부 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22823439,사업소,도시기반시설본부,도시철도국,도시철도토목부,,2021,4,,,,"도시기반시설본부 도시철도국 토목부","2021-04-01 12:12","청진옥 (종로구 종로3길 32)","별내선 1공구 건설공사 간담회","부장외 2인",제로페이,34000,시책
22823630,"2021년 4월 사업소 서울역사박물관 학예연구부 조사연구과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22823630,사업소,서울역사박물관,학예연구부,조사연구과,,2021,4,,,,"서울역사박물관 조사연구과","2021-04-05 14:21","서울시 종로구 새문안로91 홈플러스익스프레스","4월 부서운영에 필요한 물품구입(다과 등)","과장 등 8명",카드,175000,부서
22834793,"2021년 4월 사업소 서부공원녹지사업소 환경보전과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22834793,사업소,서부공원녹지사업소,환경보전과,,,2021,4,,,,환경보전과,"2021-04-29 09:51","다농마트(마포구 월드컵로 235)","환경보전과 다류 등 구매","환경보전과 직원 8명 및 내방객용",카드,124610,부서
22834793,"2021년 4월 사업소 서부공원녹지사업소 환경보전과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22834793,사업소,서부공원녹지사업소,환경보전과,,,2021,4,,,,환경보전과,"2021-04-06 14:10",밀종베이커리,"환경관리팀 현장노동자 간식 지급","환경관리팀 공무직 및 기간제노동자 9명",카드,22000,부서
22834793,"2021년 4월 사업소 서부공원녹지사업소 환경보전과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22834793,사업소,서부공원녹지사업소,환경보전과,,,2021,4,,,,환경보전과,"2021-04-06 14:08","다농마트(마포구 월드컵로 235)","환경관리팀 현장노동자 간식 지급","환경관리팀 공무직 및 기간제노동자 30명",카드,129040,부서
22834793,"2021년 4월 사업소 서부공원녹지사업소 환경보전과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22834793,사업소,서부공원녹지사업소,환경보전과,,,2021,4,,,,환경보전과,"2021-04-02 12:13","춘향골남원추어탕 마포구청(월드컵로 36길 18)","환경보전과 직원 간담회 식비 지급","환경보전과장 외 3명 식비",카드,63000,부서
22834793,"2021년 4월 사업소 서부공원녹지사업소 환경보전과 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22834793,사업소,서부공원녹지사업소,환경보전과,,,2021,4,,,,환경보전과,"2021-04-01 14:12","다농마트(마포구 월드컵로 235)","생태보전팀 현장노동자 간식 지급","생태보전팀 공무직 및 기간제노동자 9명",카드,22380,부서
22844795,"2021년 4월 소방재난본부(소방서) 119특수구조단 수난구조대 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22844795,소방재난본부(소방서),119특수구조단,수난구조대,,,2021,4,,,,"119특수구조단 수난구조대","2021-04-15 11:11","금룡(영등포구 국회대로70길 19)",회식,"여의도 수난구조대 직원",제로페이,155000,부서
22844795,"2021년 4월 소방재난본부(소방서) 119특수구조단 수난구조대 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22844795,소방재난본부(소방서),119특수구조단,수난구조대,,,2021,4,,,,"119특수구조단 수난구조대","2021-04-08 13:27","중앙수퍼(광진구 뚝섬로 32길 17)","커피 등 구매","뚝섬 수난구조대 직원",제로페이,155000,부서
22844795,"2021년 4월 소방재난본부(소방서) 119특수구조단 수난구조대 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22844795,소방재난본부(소방서),119특수구조단,수난구조대,,,2021,4,,,,"119특수구조단 수난구조대","2021-04-08 10:05","청밀(송파구 양재대로 932)","커피 등 구매","반포 수난구조대 직원",제로페이,160000,부서
22844795,"2021년 4월 소방재난본부(소방서) 119특수구조단 수난구조대 업무추진비 - 부서운영",http://opengov.seoul.go.kr/public/22844795,소방재난본부(소방서),119특수구조단,수난구조대,,,2021,4,,,,"119특수구조단 수난구조대","2021-04-07 11:22","제이에스마트(강동구 진황도로31길 26)","커피 등 구매","광나루 수난구조대 직원",제로페이,155000,부서
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-30 12:33","포브라더스도곡점(강남구 논현로28길)","현장민원과 현안업무 관련 간담회","강남수도사업소장 외 2",카드,43500,시책
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-30 12:26","어반진지(강남구 남부순환로)","민원총괄팀 현안업무 간담회","행정지원과장 외 3",카드,91000,부서
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-29 12:38","진지방(서초구 효령로)","상수도 시설물 현장점검 관련 간담회","강남수도사업소장 외 2",카드,48000,시책
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-28 12:21","다이소(강남구 남부순환로)","회의 및 민원응대용 물품 구입","강남수도사업소장 등",카드,8050,기관
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-27 11:30","중림장(중구 청파로)","4월정례사업소장회의 관련 간담회","강남수도사업소장 외 1",카드,16000,시책
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-23 13:20","바다횟집(서초구 강남대로8길)","제어실 직원격려 간담회","강남수도사업소장 외 3",카드,119000,시책
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-21 12:18","삼식이감자탕(강남구 논현로34길)","시설관리과 기전팀 주요업무 관련 간담회","강남수도사업소장 외 1",카드,18000,시책
22846056,"2021년 4월 사업소 상수도사업본부 강남수도사업소 행정지원과 업무추진비 - 전체",http://opengov.seoul.go.kr/public/22846056,사업소,상수도사업본부,강남수도사업소,행정지원과,,2021,4,,,,"상수도사업본부 강남수도사업소 행정지원과","2021-04-20 11:55","영동올뱅이집(강남구 개포로22길)","차량담당 직원 격려 간담회","강남수도사업소장 외 3",카드,32000,시책
