nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-18 12:38","남도한식 정든님(중구 세종대로 14길 22-5)","생태문명 전환도시 핵심전략 과제 이행 관련 업무 논의를 위한 간담회","전환도시담당관 외 3명",제로페이,80000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-17 20:30","스패뉴 시청지점(중구 세종대로 82)","시민행복위원회 운영 관련 업무 논의를 위한 간담회","전환도시담당관 직원 2명",제로페이,43500,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-17 15:43","서울시청 별관매점(중구 덕수궁길 15)","출산 직원 축하, 격려 선물 구입 비용 지급","전환도시담당관 직원 1명",제로페이,45000,부서
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-17 11:42","본죽&비빔밥(중구 세종대로 80)","행복실현 지방정부협의회 관련 업무 논의를 위한 간담회","전환도시담당관 외 1명",제로페이,26000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-16 12:10","서평옥(중구 서소문로 124)","공유허브플랫폼 운영 관련 논의를 위한 간담회","전환도시담당관 외 2명",제로페이,35000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-15 12:32","고담(중구 세종대로 81)","자치구 공유촉진 지원사업 관련 논의를 위한 간담회","전환도시담당관 외 3명",제로페이,66000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-10 11:28","㈜바닷가작은부엌 덕수궁점(중구 덕수궁길 7)","도시전환랩 계획 수립 논의를 위한 간담회","전환도시담당관 외 3명",제로페이,68000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-09 08:55","동아유통(중구 덕수궁길 15)","부서 직원 및 내방객을 위한 다과비 지급","부서직원 및 내방객",카드,250000,부서
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-08 12:31","삼우정(중구 서소문로 134-12)","시민행복 증진 교육 운영 논의를 위한 간담회","전환도시담당관 외 3명",제로페이,60000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-05 12:19","강서면옥(중구 세종대로 11길 25)","지역순환경제 기반조성 업무 추진 논의를 위한 간담회","전환도시정책팀장 외 3명",제로페이,42000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-02 12:53","생어거스틴(중구 세종대로136)","지역순환경제 기반조성 운영 논의를 위한 간담회","전환도시담당관 외 3명",제로페이,83000,시책
22357504,"2021년 2월 서울시본청 서울혁신기획관 전환도시담당관 업무추진비 - 시책추진 부서운영",http://opengov.seoul.go.kr/public/22357504,서울시본청,서울혁신기획관,전환도시담당관,,,2021,2,,,,"서울혁신기획관 전환도시담당관","2021-02-01 14:01","마루(중구 서소문로 124)","시민행복 실태조사 및 전략과제 수립 논의를 위한 간담회","전환도시담당관 외 2명",제로페이,14400,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-26 20:42","남매집(중구 남대문로1길 41)","매입임대주택 사업 추진 관계자 간담회 비용 지급","주택정책과장 등 4명",제로페이,51000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-26 14:58","풀무원(서울 중구 세종대로 39)","주택건축본부장실 방문객 제공을 위한 음료 구매비용 지급","주택건축본부장 등",카드,17800,기관
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-26 12:34","모두갈비(중구 서소문로 109-6)","시의회 상임위 업무보고 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,62000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-26 12:23","남대문과일(중구 남대문시장4길 28-12)","주택건축본부장실 방문객 제공을 위한 과일 구매비용 지급","주택건축본부장 등",카드,154000,기관
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-25 19:35","서평옥 씨티스퀘어점(중구 서소문로 124)","서울시 주거실태조사 계약 관련 간담회 비용 지급","주택정책과장 등 3명",제로페이,32500,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-25 16:59","파리바게뜨(중구 서소문로 129)","시의회 상임위 업무보고 준비 관련 직원 격려간식 구매비용 지급","주택정책과 전 직원",제로페이,260000,부서
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-25 13:02","오리마당(중구 세종대로 92)","주택건축본부 주요업무 시행계획 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,67000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-25 12:24","바닷가작은부엌 덕수궁점(중구 덕수궁길 7)","공동생활가정 운영기관 선정 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,72000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-24 13:05","배재반점(중구 서소문로 103)","역세권 청년주택 사업 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,81000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-24 12:22","삼우정(중구 서소문로 134-12)","서울청년월세지원 온라인 신청 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,60000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-23 20:20","복성각 시청점(중구 덕수궁길 7)","청년월세지원 상담센터 운영 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,80000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-23 13:19","동해일식(중구 무교로 16)","시의회 임시회 시정질문 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,110000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-23 12:35","스시트로(서소문로 120)","서울 건축주택 종합정보시스템 구축 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,112000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-22 19:07","원당뼈다귀해장국(중구 서소문로 129)","시의회 임시회 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,40000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-19 21:35","바닷가작은부엌 덕수궁점(중구 덕수궁길 7)","역세권 주택공급사업 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,110000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-19 13:17","훈민정(중구 서소문로 132-1)","청년월세지원사업 추진 직원 격려 비용 지급","주택건축본부장 등 4명",제로페이,74000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-19 12:45","훈민정(중구 서소문로 132-1)","건축행정시스템(세움터) 시범운영 관련 간담회 비용지급","주택정책과장 등 4명",제로페이,38000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-18 13:06","김삼보(중구 을지로 110-1)","주택건축본부 업무보고 관련 간담회 비용 지급","주택건축본부장 등 3명",제로페이,24000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-18 12:24","바닷가작은부엌 덕수궁점(중구 덕수궁길 7)","중앙주거복지센터 운영위원회 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,68000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-17 12:43","도로시앤(중구 세종대로 93)","현안업무 추진 관련 직원 격려 간식 구매비용 지급","주택정책과 전 직원",카드,60000,기관
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-17 12:48","참복집(중구 세종대로14길 28-6)","주거복지센터 뉴딜일자리 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,109000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-17 12:36","흑산도홍어(중구 무교로 6)","청년월세지원사업 추진 관계자 간담회 비용 지급","주택건축본부장 등 4명",제로페이,61000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-15 19:18","서평옥 씨티스퀘어점(중구 서소문로 124)","서울 주거포털 운영 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,35000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-15 12:15","잼배옥(중구 세종대로9길 68-9)","주거급여 제도 개선 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,48000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-10 12:45","장안삼계탕(중구 세종대로18길 8)","집합건물관리 상담실 운영 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,64000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-09 12:28","삼우정(중구 서소문로 134-12)","서울시 아동 적정주거기준 마련 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,60000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-09 13:39",주택건축본부장실,"서울주택도시공사 소속직원 경조사비 지급",주택건축본부장,현금,50000,기관
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-08 20:33","동해일식(중구 무교로 16)","신혼부부 및 청년 임차보증금 이자지원사업 추진계획 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,108000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-08 19:57","원당뼈다귀해장국(중구 서소문로 129)","청년월세지원사업 반영을 위한 시스템 개선 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,46000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-08 12:31","창고43 시청점(중구 서소문로 120)","역세권 청년주택 관련 간담회 비용 지급","주택건축본부장 등 4명",제로페이,45000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-08 12:22","훈민정(중구 서소문로 132-1)","준공공임대주택 건설자금 융자 추천대상자 심의 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,44000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-05 15:01","파리바게뜨(중구 서소문로 129)","현안업무 추진 관련 직원 격려 간식 구매비용 지급","주택정책과 전 직원",제로페이,258000,부서
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-05 12:40","한화프레스센터점(중구 세종대로 124)","서울시 주택시장 정책방향에 대한 전문가 회의 관련 간담회 비용 지급","주택정책과장, 담당주무관 등 4명",제로페이,67400,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-04 21:00","모두갈비(중구 서소문로 109-6)","서민주거안정 주택공급 추진 관련 간담회 비용 지급","주택정책본부장, 주택정책팀장 등 4명",제로페이,117000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-04 12:39","빚은 정동점(중구 정동길 5)","현안업무 추진 관련 직원 격려 간식 구매비용 지급","주택정책과 전 직원",제로페이,60000,부서
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-04 12:27","서라벌(중구 서소문로 101-1)","재개발임대주택 민간위탁 업제 선정 관련 간담회 비용 지급","주택정책과장, 담당주무관 등 4명",제로페이,60000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-03 19:39","순남시래기 시청역점(중구 세종대로 68)","주택정책 현안업무 추진 관계자 간담회 비용 지급","주택정책팀장, 담당주무관 등 4명",제로페이,40000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-03 12:42","삼우정(중구 서소문로 134-12)","주거복지센터 민간위탁 사업계획서 심사 관련 간담회 비용 지급","주택정책과장, 담당주무관 등 4명",제로페이,60000,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-02 19:53","서평옥 씨티스퀘어점(중구 서소문로 124)","청년월세지원 추진계획 수립 관련 간담회 비용 지급","주택정책과장, 담당주무관 등 4명",제로페이,34500,시책
22368380,"2021년 2월 서울시본청 주택건축본부 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/22368380,서울시본청,주택건축본부,주택정책과,,,2021,2,,,,"주택건축본부 주택정책과","2021-02-02 09:42","한국야구르트(강남구 테헤란로 131)","현안업무 추진 관련 조기출근 직원 간식 구매비용 지급","주택정책팀장 등 12명",카드,58000,부서
